Date,Open,High,Low,Close,Adj Close,Volume
2021-02-12,154.949997,155.669998,152.660004,152.809998,143.433029,847100
2021-02-16,151.009995,157.990005,151.009995,155.509995,145.967361,1932900
2021-02-17,154.820007,162.929993,154.429993,161.820007,151.890167,1590600
2021-02-18,160.020004,167.679993,159.710007,167.550003,157.268570,1584500
2021-02-19,167.550003,167.669998,164.050003,165.979996,155.794891,918300
2021-02-22,165.130005,169.309998,164.500000,167.699997,157.409332,957900
2021-02-23,169.410004,169.410004,163.850006,166.190002,155.992004,906200
2021-02-24,166.940002,167.100006,163.460007,166.149994,155.954453,948800
2021-02-25,166.529999,166.679993,160.050003,160.669998,150.810730,872200
2021-02-26,162.360001,163.309998,160.029999,160.350006,150.510376,951600
2021-03-01,162.130005,163.740005,161.770004,162.660004,152.678604,814500
2021-03-02,163.130005,166.250000,161.190002,164.839996,154.724854,847400
2021-03-03,164.190002,169.080002,164.149994,165.830002,155.654083,757500
2021-03-04,165.889999,167.830002,162.440002,165.539993,155.381882,862700
2021-03-05,167.039993,172.110001,165.229996,171.509995,160.985550,817200
2021-03-08,172.520004,177.699997,171.949997,176.500000,165.669342,1330700
2021-03-09,178.009995,178.360001,172.929993,173.050003,162.431046,1141600
2021-03-10,173.990005,177.250000,170.910004,176.339996,165.519165,1014600
2021-03-11,176.339996,177.440002,173.369995,173.639999,162.984848,850300
2021-03-12,174.139999,179.750000,173.649994,179.580002,168.560364,1040900
2021-03-15,179.059998,181.830002,178.190002,181.690002,170.540878,961600
2021-03-16,182.589996,182.880005,177.220001,179.110001,168.119202,987300
2021-03-17,180.770004,183.089996,178.990005,181.960007,170.794296,1094600
2021-03-18,181.139999,184.910004,181.139999,183.729996,172.692978,862400
2021-03-19,182.050003,187.179993,181.449997,186.000000,174.826599,1818900
2021-03-22,185.020004,187.330002,180.020004,182.990005,171.997421,900800
2021-03-23,182.869995,185.130005,179.029999,179.529999,168.745270,802400
2021-03-24,179.529999,183.720001,179.529999,181.729996,170.813080,812900
2021-03-25,180.479996,186.509995,179.500000,185.649994,174.497620,627900
2021-03-26,186.789993,187.679993,184.830002,187.320007,176.067307,804400
2021-03-29,187.479996,187.910004,183.979996,185.059998,173.943085,862500
2021-03-30,185.360001,186.919998,182.470001,186.070007,174.892395,631000
2021-03-31,186.690002,186.770004,183.490005,183.490005,172.467377,729900
2021-04-01,183.250000,186.789993,181.570007,185.960007,174.789001,829000
2021-04-05,187.500000,187.800003,182.279999,183.229996,172.223022,998300
2021-04-06,181.259995,184.470001,180.679993,183.649994,172.617752,901400
2021-04-07,184.490005,184.729996,181.050003,182.619995,171.649658,443900
2021-04-08,183.050003,183.050003,179.600006,180.500000,169.656982,546200
2021-04-09,182.160004,184.460007,181.240005,183.970001,172.918549,831000
2021-04-12,184.050003,188.529999,184.050003,188.059998,176.762848,613600
2021-04-13,188.770004,188.910004,185.440002,187.410004,176.151917,632300
2021-04-14,187.470001,189.490005,187.100006,187.770004,176.490295,765900
2021-04-15,188.289993,190.199997,188.089996,189.460007,178.078751,609300
2021-04-16,191.279999,193.169998,190.550003,192.919998,181.330917,677500
2021-04-19,193.589996,196.169998,192.350006,192.539993,180.973724,869200
2021-04-20,198.000000,198.520004,190.910004,193.910004,182.261429,1772900
2021-04-21,194.449997,202.539993,194.449997,199.869995,187.863388,1220800
2021-04-22,199.000000,201.119995,197.149994,200.300003,188.267563,983100
2021-04-23,200.979996,201.389999,197.270004,199.750000,187.750595,519700
2021-04-26,199.070007,199.490005,196.320007,197.139999,185.297409,497700
2021-04-27,198.559998,199.160004,197.059998,197.279999,185.429001,578400
2021-04-28,196.970001,199.270004,196.130005,197.630005,185.757980,516700
2021-04-29,200.000000,201.539993,198.190002,200.679993,188.624756,750300
2021-04-30,199.889999,202.470001,199.110001,200.160004,188.135971,544700
2021-05-03,201.339996,203.630005,201.339996,201.860001,189.733871,780700
2021-05-04,205.009995,205.199997,201.970001,204.149994,191.886276,714500
2021-05-05,204.110001,204.820007,200.649994,202.809998,190.626801,832400
2021-05-06,204.190002,204.880005,202.070007,204.160004,191.895706,513700
2021-05-07,202.899994,204.979996,202.880005,204.470001,192.187073,392500
2021-05-10,204.809998,210.179993,204.809998,208.589996,196.059586,999600
2021-05-11,207.929993,207.940002,201.830002,204.210007,191.942688,741200
2021-05-12,204.750000,205.910004,201.270004,201.789993,189.668076,735400
2021-05-13,201.270004,205.009995,199.630005,204.500000,192.215271,479300
2021-05-14,205.759995,206.460007,201.139999,202.809998,190.626801,602500
2021-05-17,203.910004,204.759995,202.009995,204.580002,192.290466,825300
2021-05-18,204.619995,204.830002,199.990005,200.039993,188.023178,800800
2021-05-19,199.029999,199.660004,191.669998,194.580002,182.891205,1973200
2021-05-20,194.699997,197.990005,193.110001,196.949997,185.118790,980500
2021-05-21,197.520004,198.500000,194.190002,194.940002,183.229538,707200
2021-05-24,194.919998,194.929993,190.509995,190.649994,179.197250,1085500
2021-05-25,191.470001,191.940002,187.160004,188.000000,176.706451,1146400
2021-05-26,188.539993,189.520004,187.419998,189.009995,177.655777,716100
2021-05-27,189.850006,190.279999,187.500000,188.639999,177.308014,1011600
2021-05-28,189.559998,191.449997,188.639999,189.729996,178.332535,702500
2021-06-01,191.500000,195.350006,190.089996,194.649994,182.956955,1884200
2021-06-02,195.770004,198.000000,191.039993,191.330002,179.836411,1605400
2021-06-03,190.789993,192.800003,188.960007,191.139999,179.657822,918300
2021-06-04,191.559998,193.059998,188.789993,192.759995,181.180511,681800
2021-06-07,193.759995,195.279999,191.320007,193.009995,181.415482,1111500
2021-06-08,193.369995,198.750000,193.369995,197.869995,185.983551,1305700
2021-06-09,197.509995,198.860001,195.679993,197.029999,185.194031,871300
2021-06-10,197.369995,197.970001,194.100006,195.850006,184.084900,925900
2021-06-11,196.350006,200.550003,196.149994,199.440002,187.459244,812800
2021-06-14,199.059998,200.940002,197.919998,198.589996,186.660294,793900
2021-06-15,199.240005,200.690002,198.070007,200.660004,188.605942,1136300
2021-06-16,200.289993,200.759995,196.729996,196.919998,185.090607,823800
2021-06-17,197.350006,197.559998,193.229996,194.389999,183.645187,1220700
2021-06-18,191.720001,194.259995,191.399994,193.330002,182.643784,1006300
2021-06-21,195.500000,199.240005,194.759995,198.470001,187.499664,591600
2021-06-22,199.059998,201.039993,197.419998,200.039993,188.982880,448300
2021-06-23,200.000000,201.729996,199.699997,200.710007,189.615860,699400
2021-06-24,200.710007,201.830002,199.460007,200.960007,189.852036,527200
2021-06-25,202.169998,205.460007,202.000000,204.429993,193.130234,675000
2021-06-28,204.070007,204.589996,202.250000,204.509995,193.205811,548000
2021-06-29,205.000000,207.160004,204.289993,205.300003,193.952133,574600
2021-06-30,206.220001,207.600006,204.149994,205.139999,193.800980,569500
2021-07-01,205.809998,209.179993,204.830002,208.940002,197.390945,611300
2021-07-02,208.929993,211.160004,208.220001,211.050003,199.384308,522300
2021-07-06,210.399994,210.550003,206.470001,208.699997,197.164200,540600
2021-07-07,207.429993,209.770004,206.600006,209.440002,197.863312,689600
2021-07-08,206.869995,209.699997,205.460007,207.509995,196.039963,661100
2021-07-09,213.050003,213.679993,210.000000,213.470001,201.670532,653900
2021-07-12,212.440002,213.940002,211.160004,211.929993,200.215652,379700
2021-07-13,211.039993,212.130005,208.820007,208.970001,197.419296,689000
2021-07-14,210.050003,210.830002,208.500000,210.160004,198.543503,619500
2021-07-15,208.399994,210.539993,207.570007,209.250000,197.683807,547200
2021-07-16,210.130005,210.509995,205.649994,205.850006,194.471725,467800
2021-07-19,203.050003,206.380005,202.639999,205.669998,194.301666,602400
2021-07-20,206.699997,211.550003,206.089996,210.229996,198.609634,477400
2021-07-21,211.059998,212.210007,209.080002,209.399994,197.825516,620400
2021-07-22,209.860001,210.610001,207.679993,210.289993,198.666306,450400
2021-07-23,210.580002,215.089996,210.580002,214.949997,203.068741,360300
2021-07-26,214.880005,215.720001,212.949997,214.089996,202.256271,419400
2021-07-27,217.690002,217.690002,212.419998,215.369995,203.465515,703100
2021-07-28,215.690002,216.550003,212.070007,212.250000,200.517990,496400
2021-07-29,213.210007,213.649994,211.289993,213.389999,201.594955,452700
2021-07-30,213.470001,215.919998,211.899994,212.059998,200.338455,434600
2021-08-02,213.190002,213.919998,210.399994,212.710007,200.952560,515000
2021-08-03,213.100006,217.660004,211.809998,215.399994,203.493881,441700
2021-08-04,214.130005,215.139999,209.449997,209.669998,198.080566,495200
2021-08-05,210.679993,211.940002,205.130005,206.339996,194.934647,826000
2021-08-06,207.399994,207.940002,204.990005,205.720001,194.348923,521400
2021-08-09,205.080002,205.649994,204.190002,204.520004,193.215256,512700
2021-08-10,204.210007,209.389999,204.210007,208.740005,197.201996,408200
2021-08-11,209.210007,211.979996,208.369995,211.210007,199.535477,438300
2021-08-12,212.009995,212.309998,208.220001,209.300003,197.731033,390400
2021-08-13,209.649994,209.789993,206.360001,206.429993,195.019669,455500
2021-08-16,205.500000,212.320007,204.619995,212.259995,200.527420,590800
2021-08-17,210.330002,210.479996,206.080002,207.770004,196.285614,513700
2021-08-18,207.679993,209.970001,207.080002,207.619995,196.143906,409300
2021-08-19,205.860001,209.720001,205.529999,208.369995,196.852448,380700
2021-08-20,208.520004,209.949997,206.789993,209.679993,198.090042,511500
2021-08-23,210.449997,211.199997,207.639999,207.770004,196.285614,1122300
2021-08-24,206.600006,214.669998,205.029999,207.779999,196.295074,1473200
2021-08-25,209.470001,212.600006,207.929993,212.240005,200.508530,1032100
2021-08-26,211.639999,212.000000,208.000000,208.820007,197.277573,679000
2021-08-27,203.789993,206.619995,203.009995,203.820007,192.553955,675100
2021-08-30,204.000000,204.339996,201.059998,201.139999,190.022095,549400
2021-08-31,201.250000,203.800003,200.289993,202.850006,191.637558,660400
2021-09-01,203.800003,204.589996,199.990005,201.880005,190.721207,615600
2021-09-02,202.520004,202.520004,200.050003,200.809998,189.710312,492000
2021-09-03,199.679993,201.350006,197.699997,199.440002,188.416046,699400
2021-09-07,198.600006,201.369995,197.860001,199.809998,188.765579,574700
2021-09-08,200.250000,200.509995,198.149994,200.179993,189.115128,573000
2021-09-09,200.710007,202.740005,199.899994,201.220001,190.097656,631200
2021-09-10,202.190002,203.000000,199.910004,200.029999,188.973434,359800
2021-09-13,201.410004,201.940002,197.500000,199.259995,188.245972,542400
2021-09-14,200.029999,201.240005,197.889999,201.169998,190.050415,471500
2021-09-15,201.339996,206.660004,200.330002,206.210007,194.811844,528300
2021-09-16,206.080002,208.779999,205.300003,207.690002,197.166199,518900
2021-09-17,207.210007,208.339996,205.070007,205.800003,195.371948,667200
2021-09-20,203.009995,204.740005,200.779999,203.710007,193.387848,444100
2021-09-21,206.509995,206.809998,204.110001,205.660004,195.239044,585200
2021-09-22,206.330002,212.429993,206.229996,211.210007,200.507828,881400
2021-09-23,211.869995,215.699997,211.869995,214.089996,203.241882,496400
2021-09-24,213.889999,215.910004,213.759995,215.660004,204.732330,464300
2021-09-27,216.850006,220.119995,216.789993,218.460007,207.390472,571600
2021-09-28,218.250000,219.429993,214.270004,214.779999,203.896912,686800
2021-09-29,216.130005,218.039993,214.580002,216.770004,205.786087,740200
2021-09-30,216.029999,216.029999,208.759995,208.889999,198.305359,864200
2021-10-01,209.529999,209.880005,205.259995,208.000000,197.460464,642400
2021-10-04,207.259995,209.369995,205.800003,207.169998,196.672546,568800
2021-10-05,208.320007,211.240005,206.490005,209.020004,198.428787,460700
2021-10-06,207.630005,211.830002,206.330002,211.300003,200.593277,512600
2021-10-07,212.339996,214.929993,212.339996,214.500000,203.631104,321400
2021-10-08,213.759995,215.300003,213.080002,214.149994,203.298843,351500
2021-10-11,214.000000,215.669998,211.960007,212.119995,201.371704,418500
2021-10-12,213.070007,213.600006,210.610001,212.009995,201.267273,521500
2021-10-13,212.259995,213.240005,205.500000,210.320007,199.662918,920700
2021-10-14,211.199997,216.179993,210.320007,214.860001,203.972870,385400
2021-10-15,216.669998,218.820007,215.419998,215.429993,204.513992,357200
2021-10-18,216.300003,223.520004,215.690002,222.520004,211.244736,778800
2021-10-19,224.039993,225.589996,222.240005,224.139999,212.782639,721100
2021-10-20,224.289993,229.240005,224.289993,226.660004,215.174957,442200
2021-10-21,227.119995,233.710007,227.119995,233.710007,221.867737,648300
2021-10-22,233.850006,235.320007,230.850006,231.970001,220.215881,798900
2021-10-25,232.309998,233.360001,228.630005,230.130005,218.469116,589400
2021-10-26,231.160004,233.529999,229.169998,232.559998,220.776001,397100
2021-10-27,232.630005,233.800003,230.339996,230.350006,218.677979,485800
2021-10-28,230.279999,231.820007,220.929993,225.000000,213.599060,1090500
2021-10-29,224.919998,228.339996,223.759995,225.520004,214.092728,586700
2021-11-01,226.289993,228.009995,223.460007,225.110001,213.703491,733800
2021-11-02,225.089996,228.559998,224.500000,226.770004,215.279388,397400
2021-11-03,226.720001,232.000000,226.720001,230.960007,219.257080,635300
2021-11-04,231.009995,232.699997,228.809998,230.089996,218.431122,543100
2021-11-05,231.220001,232.119995,228.089996,229.729996,218.089401,491800
2021-11-08,229.550003,230.300003,224.559998,227.910004,216.361618,486700
2021-11-09,228.009995,233.589996,228.009995,232.389999,220.614594,587800
2021-11-10,233.330002,236.050003,232.470001,234.770004,222.874023,457700
2021-11-11,234.330002,240.960007,234.330002,238.449997,226.367538,771200
2021-11-12,239.389999,240.089996,237.199997,239.039993,226.927643,775700
2021-11-15,240.020004,243.050003,239.500000,241.910004,229.652222,1085400
2021-11-16,238.779999,239.910004,230.270004,235.690002,223.747391,1585200
2021-11-17,237.300003,239.720001,231.389999,232.550003,220.766495,771300
2021-11-18,232.550003,233.169998,229.000000,231.919998,220.168396,663600
2021-11-19,231.669998,231.880005,228.270004,230.000000,218.345703,574400
2021-11-22,231.210007,233.889999,229.649994,231.830002,220.082977,544900
2021-11-23,232.509995,235.990005,230.309998,235.770004,223.823349,405300
2021-11-24,233.600006,234.559998,232.160004,233.369995,221.544952,361000
2021-11-26,229.419998,229.570007,225.070007,226.729996,215.241409,334100
2021-11-29,228.360001,230.190002,226.369995,227.270004,215.754044,376800
2021-11-30,225.600006,228.169998,220.000000,220.720001,209.535950,918000
2021-12-01,223.639999,226.979996,218.220001,218.229996,207.172089,649600
2021-12-02,220.270004,230.000000,219.119995,228.759995,217.168518,838300
2021-12-03,229.169998,231.690002,225.320007,226.860001,215.364822,543800
2021-12-06,229.990005,233.339996,229.000000,230.020004,218.364685,657900
2021-12-07,231.880005,236.750000,231.190002,234.949997,223.044891,762000
2021-12-08,234.679993,235.589996,229.990005,234.029999,222.171509,665600
2021-12-09,234.429993,236.490005,232.750000,234.619995,222.731598,551000
2021-12-10,235.419998,240.240005,234.839996,240.039993,227.876953,716800
2021-12-13,239.750000,240.000000,232.979996,234.119995,222.256943,913400
2021-12-14,234.169998,236.309998,233.149994,235.389999,223.462601,791600
2021-12-15,235.389999,239.649994,234.559998,239.139999,227.022568,535700
2021-12-16,239.729996,242.289993,236.639999,239.160004,227.994949,820100
2021-12-17,237.919998,237.919998,231.759995,232.820007,221.950943,1544500
2021-12-20,230.279999,230.279999,224.220001,228.389999,217.727753,643000
2021-12-21,229.889999,231.199997,227.779999,229.570007,218.852661,498300
2021-12-22,229.899994,233.100006,228.949997,232.789993,221.922333,270100
2021-12-23,234.000000,234.410004,232.000000,232.130005,221.293152,492800
2021-12-27,233.369995,236.740005,232.210007,236.500000,225.459122,347600
2021-12-28,236.029999,238.990005,234.899994,238.130005,227.013046,601200
2021-12-29,238.940002,242.199997,238.369995,241.029999,229.777649,510400
2021-12-30,241.139999,241.990005,237.470001,237.520004,226.431519,569400
2021-12-31,237.000000,240.970001,235.220001,239.880005,228.681351,676100
2022-01-03,240.639999,242.149994,234.869995,236.779999,225.726059,899800
2022-01-04,236.789993,240.020004,236.520004,237.050003,225.983444,736900
2022-01-05,237.449997,244.550003,236.350006,236.449997,225.411453,711700
2022-01-06,237.850006,242.360001,236.559998,241.649994,230.368713,602500
2022-01-07,239.960007,242.149994,237.320007,238.089996,226.974915,553600
2022-01-10,237.000000,237.000000,231.259995,234.130005,223.199768,591100
2022-01-11,234.639999,234.809998,230.570007,232.009995,221.178757,638800
2022-01-12,233.559998,238.039993,233.259995,237.529999,226.441055,517300
2022-01-13,241.160004,244.199997,240.320007,241.320007,230.054123,642700
2022-01-14,238.979996,241.919998,237.520004,239.600006,228.414429,391000
2022-01-18,238.169998,239.419998,234.369995,237.910004,226.803299,1077300
2022-01-19,239.779999,242.960007,234.100006,234.339996,223.399963,607300
2022-01-20,236.270004,237.529999,228.570007,229.330002,218.623856,525000
2022-01-21,229.300003,230.550003,224.940002,226.149994,215.592316,660500
2022-01-24,221.479996,233.240005,221.479996,232.809998,221.941406,767200
2022-01-25,229.679993,232.500000,226.240005,230.179993,219.434174,520400
2022-01-26,232.190002,232.300003,223.789993,225.119995,214.610397,645300
2022-01-27,227.660004,229.679993,224.940002,225.110001,214.600876,558500
2022-01-28,223.770004,228.350006,222.309998,228.220001,217.565674,533700
2022-01-31,226.729996,231.919998,226.000000,231.509995,220.702087,796000
2022-02-01,231.110001,235.350006,229.210007,234.800003,223.838501,487500
2022-02-02,235.449997,237.389999,232.410004,236.679993,225.630722,647300
2022-02-03,235.990005,235.990005,232.169998,232.490005,221.636353,521500
2022-02-04,231.529999,231.630005,223.339996,226.990005,216.393112,689100
2022-02-07,228.440002,228.970001,223.929993,225.940002,215.392120,709900
2022-02-08,226.699997,231.570007,226.059998,230.199997,219.453247,564100
2022-02-09,231.919998,234.229996,230.419998,232.179993,221.340805,523500
2022-02-10,223.119995,229.320007,221.360001,222.729996,212.331970,1905100
2022-02-11,224.580002,226.880005,221.089996,222.940002,212.532181,1001500
2022-02-14,222.990005,225.839996,220.080002,224.279999,213.809616,1495100
2022-02-15,216.380005,225.250000,214.399994,222.600006,212.208054,2268000
2022-02-16,221.270004,225.779999,218.880005,222.389999,212.007843,1182700
2022-02-17,222.369995,223.009995,219.690002,220.410004,210.120270,983900
2022-02-18,219.839996,221.500000,217.080002,218.800003,208.585449,933500
2022-02-22,217.899994,217.949997,204.970001,206.759995,197.107529,1313300
2022-02-23,207.800003,208.100006,195.750000,196.800003,187.612518,1494000
2022-02-24,192.130005,202.039993,190.789993,200.809998,191.435287,1265800
2022-02-25,201.899994,206.169998,200.009995,205.570007,195.973083,693500
2022-02-28,202.000000,204.820007,200.029999,204.479996,194.933960,1040400
2022-03-01,204.229996,209.649994,198.449997,201.169998,191.778488,1051100
2022-03-02,203.350006,210.750000,201.350006,209.070007,199.309677,1090900
2022-03-03,209.750000,210.570007,205.660004,208.270004,198.547028,1063600
2022-03-04,205.669998,208.100006,202.479996,206.619995,196.974075,760000
2022-03-07,206.380005,207.059998,200.490005,201.309998,191.911957,1289400
2022-03-08,202.979996,205.199997,198.259995,200.580002,191.216049,963200
2022-03-09,205.490005,207.110001,202.429993,204.880005,195.315292,776800
2022-03-10,202.020004,205.389999,201.000000,204.919998,195.353424,613400
2022-03-11,205.580002,207.500000,203.860001,204.080002,194.552643,527500
2022-03-14,202.710007,204.000000,197.279999,199.169998,189.871857,1229000
2022-03-15,201.240005,204.949997,199.509995,204.270004,194.733780,814700
2022-03-16,205.369995,208.899994,203.070007,207.520004,197.832047,1235800
2022-03-17,204.580002,208.309998,203.020004,208.179993,199.906189,765200
2022-03-18,206.039993,207.690002,200.729996,206.339996,198.139328,1746300
2022-03-21,206.399994,207.259995,203.270004,205.750000,197.572769,888500
2022-03-22,207.789993,211.580002,204.919998,209.399994,201.077713,1203700
2022-03-23,208.850006,214.289993,207.169998,213.339996,204.861099,962100
2022-03-24,213.720001,215.679993,212.320007,214.669998,206.138260,817000
2022-03-25,216.130005,216.270004,211.720001,215.580002,207.012085,802900
2022-03-28,215.919998,215.919998,210.070007,210.490005,202.124405,706100
2022-03-29,212.580002,216.389999,212.130005,215.449997,206.887268,587300
2022-03-30,214.169998,214.169998,211.660004,211.820007,203.401550,716800
2022-03-31,211.220001,211.220001,206.910004,206.960007,198.734695,727800
2022-04-01,207.759995,209.279999,206.240005,207.479996,199.234024,693400
2022-04-04,207.529999,212.300003,205.940002,211.919998,203.497559,689100
2022-04-05,210.919998,212.830002,208.740005,211.729996,203.315094,570000
2022-04-06,210.009995,213.580002,209.009995,212.830002,204.371399,626500
2022-04-07,211.610001,218.779999,210.880005,217.580002,208.932617,729500
2022-04-08,217.529999,227.539993,216.210007,225.740005,216.768295,1088600
2022-04-11,225.740005,228.339996,220.479996,220.970001,212.187881,633600
2022-04-12,222.160004,224.860001,220.190002,221.880005,213.061707,769800
2022-04-13,221.720001,223.080002,219.479996,220.580002,211.813370,758100
2022-04-14,221.000000,222.960007,218.380005,218.679993,209.988892,513000
2022-04-18,217.380005,221.440002,217.380005,218.250000,209.575989,603900
2022-04-19,218.839996,223.600006,218.839996,222.899994,214.041168,561900
2022-04-20,224.960007,229.720001,224.399994,228.020004,218.957687,586600
2022-04-21,230.550003,231.429993,225.250000,225.559998,216.595459,412200
2022-04-22,224.470001,224.470001,218.149994,218.389999,209.710419,498300
2022-04-25,217.729996,224.309998,216.630005,223.869995,214.972641,803200
2022-04-26,222.369995,226.429993,221.190002,223.440002,214.559708,840600
2022-04-27,224.460007,227.740005,223.279999,224.880005,215.942474,1127100
2022-04-28,218.490005,218.490005,204.080002,209.389999,201.068115,2010900
2022-04-29,208.570007,209.800003,198.820007,199.630005,191.696014,894800
2022-05-02,200.490005,202.860001,197.110001,200.490005,192.521820,733500
2022-05-03,200.679993,201.830002,196.360001,199.919998,191.974487,854000
2022-05-04,200.949997,207.960007,198.000000,207.630005,199.378067,912600
2022-05-05,206.839996,207.490005,198.619995,201.330002,193.328445,754900
2022-05-06,200.250000,203.860001,196.679993,202.860001,194.797623,794700
2022-05-09,200.630005,205.429993,198.190002,202.639999,194.586365,493500
2022-05-10,204.789993,205.270004,199.399994,202.899994,194.836044,741700
2022-05-11,202.449997,205.300003,199.690002,201.070007,193.078796,518700
2022-05-12,201.070007,209.550003,200.529999,208.899994,200.597580,1051800
2022-05-13,208.889999,215.729996,208.800003,211.210007,202.815781,593000
2022-05-16,210.570007,215.750000,208.589996,213.690002,205.197205,541200
2022-05-17,215.460007,217.350006,211.820007,216.259995,207.665054,705400
2022-05-18,212.860001,212.860001,192.419998,195.500000,187.730148,1398000
2022-05-19,194.600006,199.889999,191.669998,196.070007,188.277496,683600
2022-05-20,197.550003,197.550003,176.720001,181.889999,174.661057,1919600
2022-05-23,182.070007,184.710007,176.779999,183.240005,175.957413,1585500
2022-05-24,175.309998,182.729996,172.860001,180.229996,173.067032,2128600
2022-05-25,177.610001,187.259995,177.229996,185.309998,177.945129,1493100
2022-05-26,186.449997,191.550003,184.979996,190.899994,183.312973,1286500
2022-05-27,190.740005,194.830002,190.660004,193.050003,185.377533,685700
2022-05-31,191.229996,191.800003,188.250000,189.860001,182.314301,987500
2022-06-01,191.619995,192.039993,187.289993,187.660004,180.201721,728600
2022-06-02,188.449997,191.250000,185.899994,191.089996,183.495422,729300
2022-06-03,189.770004,191.330002,188.970001,190.729996,183.149704,462900
2022-06-06,191.710007,191.880005,188.789993,190.740005,183.159317,433200
2022-06-07,187.960007,189.380005,185.460007,186.839996,179.414337,1070400
2022-06-08,185.250000,188.929993,184.199997,185.119995,177.762680,565000
2022-06-09,184.860001,187.940002,184.169998,184.660004,177.320969,632700
2022-06-10,181.570007,183.309998,178.809998,179.429993,172.298813,632200
2022-06-13,174.000000,175.830002,171.330002,172.190002,165.346558,1247500
2022-06-14,172.130005,173.720001,169.589996,171.479996,164.664795,908400
2022-06-15,172.119995,173.639999,169.000000,172.289993,165.442581,859200
2022-06-16,167.919998,168.410004,164.240005,165.449997,160.269791,774200
2022-06-17,165.210007,169.580002,164.000000,167.809998,162.555908,1217900
2022-06-21,169.750000,173.020004,167.940002,171.729996,166.353165,753400
2022-06-22,170.750000,175.610001,170.119995,174.660004,169.191422,887700
2022-06-23,176.339996,179.039993,175.130005,178.630005,173.037140,644100
2022-06-24,179.190002,183.779999,178.649994,183.100006,177.367188,1014900
2022-06-27,184.179993,186.000000,182.130005,183.630005,177.880569,529000
2022-06-28,184.720001,186.229996,177.929993,178.750000,173.153351,673000
2022-06-29,179.699997,180.100006,175.669998,176.720001,171.186920,992600
2022-06-30,175.000000,175.770004,171.910004,173.089996,167.670578,999900
2022-07-01,173.399994,177.660004,172.130005,173.639999,168.203369,784400
2022-07-05,172.350006,182.429993,172.089996,182.309998,176.601898,1107200
2022-07-06,182.449997,183.750000,179.020004,181.770004,176.078812,735800
2022-07-07,182.539993,184.690002,180.850006,183.990005,178.229324,543900
2022-07-08,184.240005,185.589996,182.309998,182.899994,177.173431,395200
2022-07-11,182.899994,183.619995,180.619995,181.750000,176.059433,605600
2022-07-12,181.759995,186.399994,181.759995,183.839996,178.084015,790400
2022-07-13,181.990005,186.449997,180.899994,185.339996,179.537033,665300
2022-07-14,182.410004,186.369995,182.000000,186.009995,180.186066,657300
2022-07-15,188.190002,190.000000,186.270004,188.710007,182.801529,668500
2022-07-18,190.000000,191.009995,184.889999,185.270004,179.469238,904600
2022-07-19,188.300003,190.919998,186.380005,190.649994,184.680771,646100
2022-07-20,191.570007,192.830002,188.289993,192.660004,186.627853,520200
2022-07-21,191.580002,192.000000,187.240005,189.830002,183.886459,791500
2022-07-22,191.830002,193.029999,190.600006,191.229996,185.242615,543400
2022-07-25,191.850006,192.059998,188.789993,189.630005,183.692719,408500
2022-07-26,186.000000,186.389999,182.500000,182.869995,177.144379,727600
2022-07-27,183.410004,186.020004,179.149994,185.910004,180.089188,877100
2022-07-28,185.330002,191.440002,182.570007,191.029999,185.048889,774900
2022-07-29,191.270004,194.199997,189.279999,193.619995,187.557785,519500
2022-08-01,192.300003,196.710007,192.009995,195.990005,189.853592,545100
2022-08-02,195.729996,196.250000,193.559998,195.020004,188.913971,466200
2022-08-03,196.360001,197.259995,192.830002,195.270004,189.156143,495400
2022-08-04,194.800003,195.899994,191.509995,191.559998,185.562302,531400
2022-08-05,190.000000,193.539993,189.820007,193.419998,187.364059,367700
2022-08-08,194.639999,197.000000,193.880005,194.289993,188.206802,492600
2022-08-09,194.309998,194.720001,191.690002,191.770004,185.765732,400000
2022-08-10,196.250000,196.399994,193.399994,194.690002,188.594299,554900
2022-08-11,196.789993,197.970001,196.059998,197.419998,191.238815,374700
2022-08-12,197.539993,202.580002,197.179993,202.529999,196.188812,530400
2022-08-15,201.929993,205.429993,201.029999,205.330002,198.901169,532000
2022-08-16,205.589996,212.250000,205.589996,209.600006,203.037476,774000
2022-08-17,207.940002,211.860001,206.669998,209.979996,203.405548,506600
2022-08-18,209.779999,210.229996,205.770004,207.490005,200.993530,528000
2022-08-19,206.059998,207.179993,205.139999,207.020004,200.538254,585300
2022-08-22,204.990005,204.990005,198.220001,198.479996,192.265625,792000
2022-08-23,199.529999,200.490005,197.750000,199.050003,192.817780,1022800
2022-08-24,182.789993,185.000000,176.750000,179.910004,174.277039,3623600
2022-08-25,179.850006,181.339996,177.589996,180.990005,175.323242,1007000
2022-08-26,181.270004,181.419998,173.570007,173.589996,168.154922,867200
2022-08-29,171.690002,173.100006,169.250000,170.539993,165.200409,1006400
2022-08-30,171.000000,171.449997,168.039993,170.470001,165.132614,892800
2022-08-31,170.229996,171.740005,168.259995,168.639999,163.359909,913600
2022-09-01,168.000000,172.539993,167.570007,172.149994,166.760010,919600
2022-09-02,174.029999,175.080002,170.729996,171.729996,166.353165,579200
2022-09-06,172.289993,174.779999,170.690002,173.339996,167.912750,866400
2022-09-07,173.910004,178.729996,173.610001,178.300003,172.717468,622800
2022-09-08,177.669998,180.589996,177.000000,180.289993,174.645142,697400
2022-09-09,180.300003,181.960007,179.850006,180.649994,174.993866,520900
